Benchmark Type,Test Name,Kernel ID,Thread block Limit SM,Thread block limit registers,Thread block limit shared memory,Thread block limit warps,Theoretical max active warps per SM,Theoretical occupancy,Achieved active warps per SM,Achieved occupancy,Unified L1 cache hit rate,Unified L1 cache hit rate for read transactions (global memory accesses),L2 cache hit rate,GMEM read requests,GMEM write requests,GMEM total requests,GMEM read transactions,GMEM write transactions,GMEM total transactions,Number of read transactions per read requests,Number of write transactions per write requests,L2 read transactions,L2 write transactions,L2 total transactions,DRAM total transactions,Total number of global atomic requests,Total number of global reduction requests,Global memory atomic and reduction transactions,GPU active cycles,SM active cycles,Warp instructions executed,Instructions executed per clock cycle (IPC),Total instructions executed per seconds (MIPS),Kernel execution time (ns),Unified L1 cache total requests,Unified L2 cache total requests
test,l1config-85_l2config-40,43,32.0,2.0,3.0,16.0,8.0,12.5,7.977437200291166,12.464745625454947,30.25188060755729,0.0,98.65653487061013,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,603100372.0,251795336.0,854895708.0,17132676.0,0.0,0.0,0.0,31376380.0,31323425.625,2483027968.0,1.4131587177067333,1314.3714660268352,33734592.0,144965632.0,213726099.0
test,l1config-85_l2config-40,44,32.0,2.0,3.0,16.0,8.0,12.5,7.977434963913523,12.46474213111488,30.272856457671583,0.0,98.63825776598291,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,603074228.0,251799364.0,854873592.0,17134096.0,0.0,0.0,0.0,31365998.0,31318892.01785714,2483027968.0,1.413626252826388,1313.9838292927338,33744544.0,144965632.0,213742664.0
test,l1config-85_l2config-40,45,32.0,2.0,3.0,16.0,8.0,12.5,7.977444824267886,12.464757537918572,30.24998225673495,0.0,98.59983439537888,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,603167196.0,251857852.0,855025048.0,17136188.0,0.0,0.0,0.0,31364296.0,31309069.80357143,2483027968.0,1.413702885141397,1314.5847013754624,33729120.0,144965632.0,213720161.0
test,l1config-85_l2config-40,46,32.0,2.0,3.0,16.0,8.0,12.5,7.977435188373365,12.464742481833383,30.241325189389173,0.0,98.63690547661946,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,603098376.0,251886756.0,854985132.0,17134040.0,0.0,0.0,0.0,31370804.0,31315196.05357143,2483027968.0,1.413410057247278,1314.5048858923928,33731168.0,144965632.0,213708288.0
test,l1config-85_l2config-40,47,32.0,2.0,3.0,16.0,8.0,12.5,7.977394963439353,12.464679630373988,30.243253034917366,0.0,98.65181828999188,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,603042508.0,251809988.0,854852496.0,17131416.0,0.0,0.0,0.0,31372363.0,31323841.01785714,2483027968.0,1.4133397299279928,1314.2841966565545,33736832.0,144965632.0,213739839.0
test,l1config-85_l2config-40,48,32.0,2.0,3.0,16.0,8.0,12.5,7.977485213760892,12.464820646501394,30.254452965480134,0.0,98.62070896989896,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,603109332.0,251793440.0,854902772.0,17133828.0,0.0,0.0,0.0,31368239.0,31312206.80357143,2483027968.0,1.4135256777749678,1314.4612408994356,33732288.0,144965632.0,213764162.0
test,l1config-85_l2config-40,49,32.0,2.0,3.0,16.0,8.0,12.5,7.977466075647078,12.46479074319856,30.258733371448987,0.0,98.63360216742618,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,603127300.0,251832084.0,854959384.0,17135108.0,0.0,0.0,0.0,31372021.0,31312236.625,2483027968.0,1.4133553175705778,1314.406377020091,33733696.0,144965632.0,213747796.0
test,l1config-10_l2config-40,0,32.0,2.0,1.0,16.0,4.0,6.25,3.9982261463008038,6.2472283535950055,46.37907811202783,0.0,98.59625695287131,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263304.0,276354292.0,821617596.0,17389760.0,0.0,0.0,0.0,40239090.0,40142805.64285714,2483027968.0,1.1019084254952562,1024.2330259893376,43290720.0,144965632.0,205403193.0
test,l1config-10_l2config-40,1,32.0,2.0,1.0,16.0,4.0,6.25,3.998236673938466,6.2472448030288525,46.379239447391896,0.0,98.57561795110945,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262748.0,276357428.0,821620176.0,17403928.0,0.0,0.0,0.0,40257199.0,40108476.23214286,2483027968.0,1.1014125937802226,1024.4405137470958,43281952.0,144965632.0,205400404.0
test,l1config-10_l2config-40,2,32.0,2.0,1.0,16.0,4.0,6.25,3.9982251202867403,6.247226750448032,46.37939226838217,0.0,98.58226972021184,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263084.0,276349936.0,821613020.0,17380592.0,0.0,0.0,0.0,40216779.0,40113241.5,2483027968.0,1.1025196816439633,1024.6488433025895,43273152.0,144965632.0,205402325.0
test,l1config-10_l2config-40,3,32.0,2.0,1.0,16.0,4.0,6.25,3.998228980222002,6.247232781596878,46.37887900346098,0.0,98.57451179660356,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262732.0,276337068.0,821599800.0,17407040.0,0.0,0.0,0.0,40262986.0,40099697.375,2483027968.0,1.1012543834475732,1024.2920832893753,43288224.0,144965632.0,205402572.0
test,l1config-10_l2config-40,4,32.0,2.0,1.0,16.0,4.0,6.25,3.9982301292740177,6.247234576990652,46.379425597646126,0.0,98.63274148466306,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262596.0,276343260.0,821605856.0,17403996.0,0.0,0.0,0.0,40238277.0,40116105.875,2483027968.0,1.1019307302423258,1024.7132532177432,43270432.0,144965632.0,205401695.0
test,l1config-10_l2config-40,5,32.0,2.0,1.0,16.0,4.0,6.25,3.998201667280354,6.247190105125553,46.37990607997415,0.0,98.5748734353461,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263916.0,276358964.0,821622880.0,17374080.0,0.0,0.0,0.0,40271182.0,40148100.553571425,2483027968.0,1.101030337905828,1023.7320701222727,43311904.0,144965632.0,205403439.0
test,l1config-10_l2config-40,6,32.0,2.0,1.0,16.0,4.0,6.25,3.9982240145290455,6.247225022701634,46.378960145150295,0.0,98.59287154980416,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263764.0,276360736.0,821624500.0,17398380.0,0.0,0.0,0.0,40256524.0,40121266.125,2483027968.0,1.1014310548415127,1024.7352302179645,43269504.0,144965632.0,205405567.0
test,l1config-10_l2config-40,7,32.0,2.0,1.0,16.0,4.0,6.25,3.998222792185827,6.247223112790355,46.379466627967986,0.0,98.5920074297722,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263840.0,276332932.0,821596772.0,17320360.0,0.0,0.0,0.0,40240885.0,40089109.446428575,2483027968.0,1.1018592185838763,1024.1126610423148,43295808.0,144965632.0,205400733.0
test,l1config-10_l2config-40,8,32.0,2.0,1.0,16.0,4.0,6.25,3.9982077498080826,6.247199609075129,46.37949983448865,0.0,98.6401627021611,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263180.0,276345864.0,821609044.0,17430148.0,0.0,0.0,0.0,40239828.0,40145044.821428575,2483027968.0,1.1018880863795266,1024.2337830911151,43290688.0,144965632.0,205398811.0
test,l1config-10_l2config-40,9,32.0,2.0,1.0,16.0,4.0,6.25,3.998215526844979,6.247211760695279,46.37912697550296,0.0,98.53052131275622,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262864.0,276348676.0,821611540.0,17410236.0,0.0,0.0,0.0,40242572.0,40119384.303571425,2483027968.0,1.1018131099189055,1024.1838167745477,43292800.0,144965632.0,205399192.0
test,l1config-10_l2config-40,10,32.0,2.0,1.0,16.0,4.0,6.25,3.9982462760168187,6.247259806276279,46.37906636444707,0.0,98.59821948682713,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545264192.0,276337444.0,821601636.0,17157696.0,0.0,0.0,0.0,40246164.0,40081054.83928572,2483027968.0,1.1017145806421311,1024.2655823765115,43289344.0,144965632.0,205406216.0
test,l1config-10_l2config-40,11,32.0,2.0,1.0,16.0,4.0,6.25,3.998218421447266,6.247216283511353,46.37924703850142,0.0,98.61027931061722,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263008.0,276341092.0,821604100.0,17397576.0,0.0,0.0,0.0,40232195.0,40130863.5,2483027968.0,1.1020972228291037,1024.653389619225,43272960.0,144965632.0,205406225.0
test,l1config-10_l2config-40,12,32.0,2.0,1.0,16.0,4.0,6.25,3.9981891415159345,6.247170533618648,46.37950031660857,0.0,98.596299119863,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263156.0,276337692.0,821600848.0,17391384.0,0.0,0.0,0.0,40210076.0,40176997.696428575,2483027968.0,1.1027033477512695,1025.594587361494,43233248.0,144965632.0,205405710.0
test,l1config-10_l2config-40,13,32.0,2.0,1.0,16.0,4.0,6.25,3.9982305414604604,6.2472352210319695,46.379303193619734,0.0,98.63062504916098,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262836.0,276364912.0,821627748.0,17325972.0,0.0,0.0,0.0,40277255.0,40118103.83928572,2483027968.0,1.1008641948170903,1023.7101361291067,43312832.0,144965632.0,205402208.0
test,l1config-10_l2config-40,14,32.0,2.0,1.0,16.0,4.0,6.25,3.998219710349512,6.247218297421112,46.379473862721994,0.0,98.59825521736705,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262928.0,276355236.0,821618164.0,17322184.0,0.0,0.0,0.0,40230639.0,40138332.053571425,2483027968.0,1.1021399308234106,1024.3768954265795,43284640.0,144965632.0,205402927.0
test,l1config-10_l2config-40,15,32.0,2.0,1.0,16.0,4.0,6.25,3.9982228922844736,6.24722326919449,46.37915439258815,0.0,98.58940005352311,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262936.0,276350788.0,821613724.0,17409908.0,0.0,0.0,0.0,40238155.0,40108047.928571425,2483027968.0,1.1019340370082051,1024.591260116955,43275584.0,144965632.0,205400398.0
test,l1config-10_l2config-40,16,32.0,2.0,1.0,16.0,4.0,6.25,3.9982067118662123,6.247197987290956,46.379395535624404,0.0,98.55533585891048,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263300.0,276352708.0,821616008.0,17350892.0,0.0,0.0,0.0,40236752.0,40112110.303571425,2483027968.0,1.1019722819165476,1025.0680317150543,43255456.0,144965632.0,205404435.0
test,l1config-10_l2config-40,17,32.0,2.0,1.0,16.0,4.0,6.25,3.9982261657134224,6.247228383927222,46.379248275667265,0.0,98.56862919601548,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262592.0,276344652.0,821607244.0,17431524.0,0.0,0.0,0.0,40259777.0,40118097.66071428,2483027968.0,1.1013420794540105,1024.725378342672,43269920.0,144965632.0,205403243.0
test,l1config-10_l2config-40,18,32.0,2.0,1.0,16.0,4.0,6.25,3.9982173672253802,6.247214636289657,46.37940816687471,0.0,98.57948042813551,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263340.0,276355792.0,821619132.0,17420768.0,0.0,0.0,0.0,40216874.0,40112840.571428575,2483027968.0,1.1025169607691443,1024.6071706132443,43274912.0,144965632.0,205399356.0
test,l1config-10_l2config-40,19,32.0,2.0,1.0,16.0,4.0,6.25,3.9982351834898915,6.247242474202955,46.37966356356098,0.0,98.58885255975109,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263180.0,276348676.0,821611856.0,17269944.0,0.0,0.0,0.0,40222273.0,40096803.03571428,2483027968.0,1.1023692038532973,1023.6919845696766,43313600.0,144965632.0,205407215.0
test,l1config-10_l2config-40,20,32.0,2.0,1.0,16.0,4.0,6.25,3.9982211683561335,6.247220575556459,46.37979479584164,0.0,98.59675250055014,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545264024.0,276349504.0,821613528.0,17402680.0,0.0,0.0,0.0,40254769.0,40121118.0,2483027968.0,1.1014791837338196,1025.0293580293046,43257088.0,144965632.0,205401995.0
test,l1config-10_l2config-40,21,32.0,2.0,1.0,16.0,4.0,6.25,3.998214488624666,6.24721013847604,46.37936792266954,0.0,98.53347833113327,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262804.0,276340208.0,821603012.0,17423920.0,0.0,0.0,0.0,40228632.0,40114598.21428572,2483027968.0,1.1021948821705863,1023.577039639659,43318464.0,144965632.0,205405706.0
test,l1config-10_l2config-40,22,32.0,2.0,1.0,16.0,4.0,6.25,3.9982163958031363,6.2472131184424,46.37991343995289,0.0,98.61594317065155,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262600.0,276351560.0,821614160.0,17321020.0,0.0,0.0,0.0,40233273.0,40109555.446428575,2483027968.0,1.1020677688431018,1024.2822399330894,43288640.0,144965632.0,205401398.0
test,l1config-10_l2config-40,23,32.0,2.0,1.0,16.0,4.0,6.25,3.998227313448776,6.247230177263712,46.37969103963958,0.0,98.58534350760159,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263832.0,276344324.0,821608156.0,17182836.0,0.0,0.0,0.0,40236332.0,40109117.321428575,2483027968.0,1.101983928449759,1024.2898117288253,43288320.0,144965632.0,205402582.0
test,l1config-10_l2config-40,24,32.0,2.0,1.0,16.0,4.0,6.25,3.9981998994358254,6.247187342868477,46.37992513442463,0.0,98.57893479777842,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263380.0,276351548.0,821614928.0,17425308.0,0.0,0.0,0.0,40251817.0,40165077.446428575,2483027968.0,1.1015598617331246,1024.5685316936845,43276544.0,144965632.0,205402153.0
test,l1config-10_l2config-40,25,32.0,2.0,1.0,16.0,4.0,6.25,3.998224267332813,6.24722541770752,46.37963621949372,0.0,98.60645057286308,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263364.0,276351604.0,821614968.0,17420824.0,0.0,0.0,0.0,40257089.0,40121849.35714286,2483027968.0,1.1014157401196507,1024.0876831831781,43296864.0,144965632.0,205399499.0
test,l1config-10_l2config-40,26,32.0,2.0,1.0,16.0,4.0,6.25,3.998222393950929,6.247222490548326,46.3791169475176,0.0,98.56167741101962,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263928.0,276339484.0,821603412.0,17424972.0,0.0,0.0,0.0,40234962.0,40099054.26785714,2483027968.0,1.102021437300334,1024.2867829970974,43288448.0,144965632.0,205403068.0
test,l1config-10_l2config-40,27,32.0,2.0,1.0,16.0,4.0,6.25,3.998221249019101,6.2472207015923455,46.37981629470343,0.0,98.58939187097029,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262652.0,276344796.0,821607448.0,17454728.0,0.0,0.0,0.0,40266594.0,40123338.98214286,2483027968.0,1.101155742132392,1024.4155198930985,43283008.0,144965632.0,205405211.0
test,l1config-10_l2config-40,28,32.0,2.0,1.0,16.0,4.0,6.25,3.9982172302111945,6.2472144222049915,46.379514158385845,0.0,98.59327223125362,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263920.0,276347336.0,821611256.0,17396388.0,0.0,0.0,0.0,40242013.0,40120415.28571428,2483027968.0,1.1018282440329823,1023.949191710293,43302720.0,144965632.0,205402585.0
test,l1config-10_l2config-40,29,32.0,2.0,1.0,16.0,4.0,6.25,3.998212098616465,6.247206404088226,46.37940951789601,0.0,98.58299093559944,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263564.0,276348840.0,821612404.0,17382952.0,0.0,0.0,0.0,40290651.0,40133705.25,2483027968.0,1.1004982978891362,1024.209556389388,43291712.0,144965632.0,205404979.0
test,l1config-10_l2config-40,30,32.0,2.0,1.0,16.0,4.0,6.25,3.998217143338974,6.2472142864671465,46.37952424214318,0.0,98.57006865990618,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545264256.0,276350320.0,821614576.0,17427928.0,0.0,0.0,0.0,40229450.0,40139413.89285714,2483027968.0,1.102172361249981,1024.2057710707716,43291872.0,144965632.0,205404914.0
test,l1config-10_l2config-40,31,32.0,2.0,1.0,16.0,4.0,6.25,3.998216690815398,6.24721357939906,46.37984643321941,0.0,98.61348070725593,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263436.0,276330340.0,821593776.0,17322948.0,0.0,0.0,0.0,40253692.0,40163995.14285714,2483027968.0,1.1015085378562115,1024.9141125869019,43261952.0,144965632.0,205403506.0
test,l1config-10_l2config-40,32,32.0,2.0,1.0,16.0,4.0,6.25,3.9982269154022094,6.247229555315952,46.379237698514245,0.0,98.59448088762157,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263548.0,276346808.0,821610356.0,17451628.0,0.0,0.0,0.0,40263550.0,40125492.571428575,2483027968.0,1.1012390120990565,1024.52913814863,43278208.0,144965632.0,205405919.0
test,l1config-10_l2config-40,33,32.0,2.0,1.0,16.0,4.0,6.25,3.998206259479861,6.247197280437282,46.37953179282259,0.0,98.58982406720307,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262528.0,276355868.0,821618396.0,17420384.0,0.0,0.0,0.0,40277346.0,40135483.39285714,2483027968.0,1.1008616392663295,1025.306204599969,43245408.0,144965632.0,205403223.0
test,l1config-10_l2config-40,34,32.0,2.0,1.0,16.0,4.0,6.25,3.9982317118417883,6.247237049752794,46.379414934646654,0.0,98.58639448978563,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262956.0,276362860.0,821625816.0,17434444.0,0.0,0.0,0.0,40263494.0,40109029.23214286,2483027968.0,1.1012404822050235,1024.3481183058304,43285856.0,144965632.0,205404043.0
test,l1config-10_l2config-40,35,32.0,2.0,1.0,16.0,4.0,6.25,3.9982320754357152,6.247237617868305,46.37881130691057,0.0,98.5871368483529,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263636.0,276346824.0,821610460.0,17220116.0,0.0,0.0,0.0,40228650.0,40083582.428571425,2483027968.0,1.1021944300992597,1024.3852259475111,43284288.0,144965632.0,205403212.0
test,l1config-10_l2config-40,36,32.0,2.0,1.0,16.0,4.0,6.25,3.9982150203925544,6.247210969363366,46.379381043048205,0.0,98.63259267742777,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545264276.0,276345396.0,821609672.0,17229492.0,0.0,0.0,0.0,40263363.0,40139134.03571428,2483027968.0,1.1012440378263797,1024.1277997317654,43295168.0,144965632.0,205406004.0
test,l1config-10_l2config-40,37,32.0,2.0,1.0,16.0,4.0,6.25,3.9982347413394312,6.2472417833428615,46.37991119045449,0.0,98.55756961771067,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263428.0,276348344.0,821611772.0,17428824.0,0.0,0.0,0.0,40238387.0,40120182.71428572,2483027968.0,1.1019276973461423,1024.160349429709,43293792.0,144965632.0,205404646.0
test,l1config-10_l2config-40,38,32.0,2.0,1.0,16.0,4.0,6.25,3.998233405342797,6.24723969584812,46.37926316651645,0.0,98.59662411722388,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263036.0,276352724.0,821615760.0,17402860.0,0.0,0.0,0.0,40254063.0,40112403.178571425,2483027968.0,1.101498433732118,1024.4980799892683,43279520.0,144965632.0,205404873.0
test,l1config-10_l2config-40,39,32.0,2.0,1.0,16.0,4.0,6.25,3.9982083708554974,6.2472005794617145,46.37937535296812,0.0,98.58099342714318,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262808.0,276344588.0,821607396.0,17319220.0,0.0,0.0,0.0,40294643.0,40148116.553571425,2483027968.0,1.1003893258555753,1024.4692960595019,43280736.0,144965632.0,205403983.0
test,l1config-10_l2config-40,40,32.0,2.0,1.0,16.0,4.0,6.25,3.9982308954706216,6.247235774172847,46.37929036751315,0.0,98.61461047821943,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262632.0,276338056.0,821600688.0,17428352.0,0.0,0.0,0.0,40258121.0,40098555.25,2483027968.0,1.1013874989468184,1024.8352753722415,43265280.0,144965632.0,205403699.0
test,l1config-10_l2config-40,41,32.0,2.0,1.0,16.0,4.0,6.25,3.9982380483948674,6.24724695061698,46.37935434255219,0.0,98.58896070342237,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263544.0,276352612.0,821616156.0,17398092.0,0.0,0.0,0.0,40253882.0,40086799.08928572,2483027968.0,1.1015033592129202,1025.013434418637,43257760.0,144965632.0,205404019.0
test,l1config-10_l2config-40,42,32.0,2.0,1.0,16.0,4.0,6.25,3.9982288797154384,6.247232624555372,46.379638399567824,0.0,98.59360206742205,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263308.0,276358780.0,821622088.0,17418336.0,0.0,0.0,0.0,40236005.0,40125108.08928572,2483027968.0,1.101992939105266,1024.4473304644002,43281664.0,144965632.0,205402885.0
test,l1config-10_l2config-40,43,32.0,2.0,1.0,16.0,4.0,6.25,3.998198375220622,6.247184961282222,46.379330120956126,0.0,98.55199616868087,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263244.0,276358288.0,821621532.0,17401048.0,0.0,0.0,0.0,40251745.0,40151534.78571428,2483027968.0,1.101562016865909,1024.6965816394822,43271136.0,144965632.0,205403632.0
test,l1config-10_l2config-40,44,32.0,2.0,1.0,16.0,4.0,6.25,3.9982278950449976,6.247231086007809,46.37927240101156,0.0,98.59720729821466,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262968.0,276346076.0,821609044.0,17448892.0,0.0,0.0,0.0,40261847.0,40113816.428571425,2483027968.0,1.1012855992725206,1024.7056751603748,43270752.0,144965632.0,205403671.0
test,l1config-10_l2config-40,45,32.0,2.0,1.0,16.0,4.0,6.25,3.9982329417100693,6.247238971421983,46.37994605295668,0.0,98.59518011371597,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262916.0,276359808.0,821622724.0,17412872.0,0.0,0.0,0.0,40253223.0,40086720.303571425,2483027968.0,1.1015213786388691,1024.2769397426816,43288864.0,144965632.0,205404148.0
test,l1config-10_l2config-40,46,32.0,2.0,1.0,16.0,4.0,6.25,3.998199451031023,6.247186642235973,46.37986733517111,0.0,98.5926703234717,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262500.0,276346404.0,821608904.0,17421928.0,0.0,0.0,0.0,40244309.0,40161441.928571425,2483027968.0,1.101765389871776,1024.977039451986,43259296.0,144965632.0,205397311.0
test,l1config-10_l2config-40,47,32.0,2.0,1.0,16.0,4.0,6.25,3.998227997136141,6.247231245525221,46.379203743486855,0.0,98.59524208979138,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263336.0,276357404.0,821620740.0,17340096.0,0.0,0.0,0.0,40269623.0,40112157.03571428,2483027968.0,1.1010727786896224,1024.7996509945629,43266784.0,144965632.0,205402116.0
test,l1config-10_l2config-40,48,32.0,2.0,1.0,16.0,4.0,6.25,3.998235044644567,6.2472422572571356,46.37911518398086,0.0,98.58390197055388,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545263172.0,276348552.0,821611724.0,17402976.0,0.0,0.0,0.0,40239469.0,40107853.83928572,2483027968.0,1.1018980196606534,1023.2981030642305,43330272.0,144965632.0,205403683.0
test,l1config-10_l2config-40,49,32.0,2.0,1.0,16.0,4.0,6.25,3.998237547089105,6.247246167326727,46.379206544201416,0.0,98.58454634166877,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545262960.0,276348284.0,821611244.0,17270616.0,0.0,0.0,0.0,40224453.0,40093148.178571425,2483027968.0,1.1023094188546898,1024.235297298028,43290624.0,144965632.0,205403284.0
test,l1config-40_l2config-10,0,32.0,2.0,2.0,16.0,8.0,12.5,7.9763435340332585,12.463036771926966,46.052538144096765,0.0,98.53061304903467,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545500332.0,250651548.0,796151880.0,17353776.0,0.0,0.0,0.0,30699804.0,30643935.375,2483027968.0,1.4443023553116203,1343.3237378287474,33007520.0,144965632.0,199039669.0
test,l1config-40_l2config-10,1,32.0,2.0,2.0,16.0,8.0,12.5,7.976399572050589,12.463124331329045,46.05461804449148,0.0,98.52765488035125,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545500068.0,250628900.0,796128968.0,17408000.0,0.0,0.0,0.0,30703186.0,30656143.55357143,2483027968.0,1.4441429105168009,1343.3250401501966,33007488.0,144965632.0,199046194.0
test,l1config-40_l2config-10,2,32.0,2.0,2.0,16.0,8.0,12.5,7.976409086380302,12.463139197469223,46.05394778636341,0.0,98.53111140799668,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545500360.0,250641164.0,796141524.0,17410324.0,0.0,0.0,0.0,30697647.0,30651668.214285713,2483027968.0,1.4444035818632082,1343.4696135290392,33003936.0,144965632.0,199036890.0
test,l1config-40_l2config-10,3,32.0,2.0,2.0,16.0,8.0,12.5,7.976397837565103,12.463121621195473,46.053293110955444,0.0,98.54714607769141,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545503208.0,250658148.0,796161356.0,17233568.0,0.0,0.0,0.0,30701096.0,30649629.57142857,2483027968.0,1.4442413039528739,1343.7223660628133,32997728.0,144965632.0,199024437.0
test,l1config-40_l2config-10,4,32.0,2.0,2.0,16.0,8.0,12.5,7.976418594327464,12.463154053636663,46.0537933145262,0.0,98.54291711420521,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545501908.0,250637932.0,796139840.0,17434648.0,0.0,0.0,0.0,30695557.0,30656007.535714287,2483027968.0,1.444502222589754,1342.987823241142,33015776.0,144965632.0,199036916.0
test,l1config-40_l2config-10,5,32.0,2.0,2.0,16.0,8.0,12.5,7.976389451411348,12.46310851783023,46.05465216698516,0.0,98.49484136889723,34078720.0,4194304.0,38273024.0,545259520.0,67108864.0,612368384.0,16.0,16.0,545506000.0,250666264.0,796172264.0,17164616.0,0.0,0.0,0.0,30698730.0,30637489.25,2483027968.0,1.444352590419578,1343.1883101838869,33010848.0,144965632.0,199032847.0
